periodic_issue,periodic_url,periodic_url_programme,periodic_date,is_programme
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1950, № 110 (8011), 10 мая",https://electro.nekrasovka.ru/books/6166493/pages/1,https://api.electro.nekrasovka.ru/api/books/6166493/pages/4/img/original,1950/5/10,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1950, № 111 (8012), 12 мая",https://electro.nekrasovka.ru/books/6166496/pages/1,https://api.electro.nekrasovka.ru/api/books/6166496/pages/4/img/original,1950/5/12,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1950, № 112 (8013), 13 мая",https://electro.nekrasovka.ru/books/6166498/pages/1,https://api.electro.nekrasovka.ru/api/books/6166498/pages/4/img/original,1950/5/13,0
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1950, № 113 (8014), 15 мая",https://electro.nekrasovka.ru/books/6166505/pages/1,https://api.electro.nekrasovka.ru/api/books/6166505/pages/4/img/original,1950/5/15,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1950, № 114 (8015), 16 мая",https://electro.nekrasovka.ru/books/6166506/pages/1,https://api.electro.nekrasovka.ru/api/books/6166506/pages/4/img/original,1950/5/16,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1950, № 115 (8016), 17 мая",https://electro.nekrasovka.ru/books/6166507/pages/1,https://api.electro.nekrasovka.ru/api/books/6166507/pages/4/img/original,1950/5/17,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1950, № 116 (8017), 18 мая",https://electro.nekrasovka.ru/books/6166508/pages/1,https://api.electro.nekrasovka.ru/api/books/6166508/pages/4/img/original,1950/5/18,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1950, № 117 (8018), 19 мая",https://electro.nekrasovka.ru/books/6166509/pages/1,https://api.electro.nekrasovka.ru/api/books/6166509/pages/4/img/original,1950/5/19,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1950, № 118 (8019), 20 мая",https://electro.nekrasovka.ru/books/6166510/pages/1,https://api.electro.nekrasovka.ru/api/books/6166510/pages/4/img/original,1950/5/20,0
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1950, № 119 (8020), 22 мая",https://electro.nekrasovka.ru/books/6166511/pages/1,https://api.electro.nekrasovka.ru/api/books/6166511/pages/4/img/original,1950/5/22,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1950, № 120 (8021), 23 мая",https://electro.nekrasovka.ru/books/6166512/pages/1,https://api.electro.nekrasovka.ru/api/books/6166512/pages/4/img/original,1950/5/23,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1950, № 121 (8022), 24 мая",https://electro.nekrasovka.ru/books/6166513/pages/1,https://api.electro.nekrasovka.ru/api/books/6166513/pages/4/img/original,1950/5/24,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1950, № 122 (8023), 25 мая",https://electro.nekrasovka.ru/books/6166514/pages/1,https://api.electro.nekrasovka.ru/api/books/6166514/pages/4/img/original,1950/5/25,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1950, № 123 (8024), 26 мая",https://electro.nekrasovka.ru/books/6166515/pages/1,https://api.electro.nekrasovka.ru/api/books/6166515/pages/4/img/original,1950/5/26,0
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1950, № 124 (8025), 27 мая",https://electro.nekrasovka.ru/books/6166516/pages/1,https://api.electro.nekrasovka.ru/api/books/6166516/pages/4/img/original,1950/5/27,0
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1950, № 125 (8026), 29 мая",https://electro.nekrasovka.ru/books/6166517/pages/1,https://api.electro.nekrasovka.ru/api/books/6166517/pages/4/img/original,1950/5/29,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1950, № 126 (8027), 30 мая",https://electro.nekrasovka.ru/books/6166518/pages/1,https://api.electro.nekrasovka.ru/api/books/6166518/pages/4/img/original,1950/5/30,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1950, № 127 (8028), 31 мая",https://electro.nekrasovka.ru/books/6166519/pages/1,https://api.electro.nekrasovka.ru/api/books/6166519/pages/4/img/original,1950/5/31,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1950, № 128 (8029), 1 июня",https://electro.nekrasovka.ru/books/6166520/pages/1,https://api.electro.nekrasovka.ru/api/books/6166520/pages/4/img/original,1950/6/1,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1950, № 129 (8030), 2 июня",https://electro.nekrasovka.ru/books/6166521/pages/1,https://api.electro.nekrasovka.ru/api/books/6166521/pages/4/img/original,1950/6/2,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1950, № 130 (8031), 3 июня",https://electro.nekrasovka.ru/books/6166522/pages/1,https://api.electro.nekrasovka.ru/api/books/6166522/pages/4/img/original,1950/6/3,0
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1950, № 131 (8032), 5 июня",https://electro.nekrasovka.ru/books/6166523/pages/1,https://api.electro.nekrasovka.ru/api/books/6166523/pages/4/img/original,1950/6/5,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1950, № 132 (8033), 6 июня",https://electro.nekrasovka.ru/books/6166524/pages/1,https://api.electro.nekrasovka.ru/api/books/6166524/pages/4/img/original,1950/6/6,0
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1950, № 133 (8034), 7 июня",https://electro.nekrasovka.ru/books/6166525/pages/1,https://api.electro.nekrasovka.ru/api/books/6166525/pages/4/img/original,1950/6/7,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1950, № 134 (8035), 8 июня",https://electro.nekrasovka.ru/books/6166526/pages/1,https://api.electro.nekrasovka.ru/api/books/6166526/pages/4/img/original,1950/6/8,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1950, № 135 (8036), 9 июня",https://electro.nekrasovka.ru/books/6166527/pages/1,https://api.electro.nekrasovka.ru/api/books/6166527/pages/4/img/original,1950/6/9,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1950, № 136 (8037), 10 июня",https://electro.nekrasovka.ru/books/6166528/pages/1,https://api.electro.nekrasovka.ru/api/books/6166528/pages/4/img/original,1950/6/10,0
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1950, № 137 (8038), 12 июня",https://electro.nekrasovka.ru/books/6166529/pages/1,https://api.electro.nekrasovka.ru/api/books/6166529/pages/4/img/original,1950/6/12,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1950, № 138 (8039), 13 июня",https://electro.nekrasovka.ru/books/6166530/pages/1,https://api.electro.nekrasovka.ru/api/books/6166530/pages/4/img/original,1950/6/13,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1950, № 139 (8040), 14 июня",https://electro.nekrasovka.ru/books/6166531/pages/1,https://api.electro.nekrasovka.ru/api/books/6166531/pages/4/img/original,1950/6/14,1
