person_id,person_name,IMDb_ID
per0004368,Henry B. Walthall,nm0910400
per0004369,Francis X. Bushman Jr.,nm0124287
per0004370,Adrian Rosley,nm0743075
per0004371,Wallace Beery,nm0000891
per0004372,Stuart Erwin,nm0260020
per0004373,Henry Armetta,nm0035455
per0004374,George E. Stone,nm0831889
per0004375,Leo Carrillo,nm0140504
per0004376,Phillip Cooper,nm0178311
per0004377,Fay Wray,nm0942039
per0004378,Katherine DeMille,nm0218490
per0004379,Donald Cook,nm0007219
per0004380,Mikulás Huba,nm0399109
per0004381,Mária Královicová,nm0473119
per0004382,Jan Bzduch,nm1384306
per0004383,Samuel Adamcík,nm0010612
per0004384,Alexander Kautnik,nm1734796
per0004385,Elena Rampáková,nm2082658
per0004386,Marta Cernická,nm0148665
per0004387,Martin Tapák,nm0850122
per0004388,Antos Tihelka,nm1773020
per0004389,Ludovít Jakubóczy,nm0416057
per0004390,Olga Borodacova,nm1773162
per0004391,Karol L. Zachar,nm0951561
per0004392,Juraj Sebok,nm0781069
per0004393,Gustáv Valach,nm0883438
per0004394,Jean Gabin,nm0300064
per0004395,Andrea Checchi,nm0154804
per0004396,Alessandro Fersen,nm0275146
per0004397,Isa Miranda,nm0592109
per0004398,Giuseppe Garello,nm1957697
per0004399,Gino Passarelli,nm1711714
per0004400,Vera Talchi,nm0848009
per0004401,Ave Ninchi,nm0632425
per0004402,Robert Dalban,nm0197592
per0004403,Checco Rissone,nm0728402
per0004404,Marietta Campello,nm1958498
per0004405,Vittorio Duse,nm0244602
per0004406,Fulvia Fulvi,nm1962217
per0004407,Agnese Dubbini,nm0239207
per0004408,Franca Lumachi,nm0526102
per0004409,Renato Malavasi,nm0539011
per0004410,Eva Pawlik,nm0668039
per0004411,Ilse Trenker,nm0872111
per0004412,Robert Tessen,nm0856338
per0004413,Rudolf Brix,nm0110260
per0004414,Erich Auer,nm0041666
per0004415,Heinz Conrads,nm0175765
per0004416,Gaby Philipp,nm0679971
per0004417,Wiener Eisrevue,nm0252166
per0004418,Ernst Waldbrunn,nm0907031
per0004419,Erich Dörner,nm0246893
per0004420,Albin Skoda,nm0804519
per0004421,Herta Mayen,nm0562312
per0004422,Ludwik Sempolinski,nm0783930
per0004423,Marian Wojtczak,nm0937537
per0004424,Halina Jablonowska,nm0412990
per0004425,Zbigniew Filus,nm0277325
per0004426,Stanislawa Urbaniakowa,nm1403736
per0004427,Andrzej Lapicki,nm0487493
per0004428,Kazimierz Opalinski,nm0649041
per0004429,Danuta Mniewska,nm1402960
per0004430,Zdzislaw Karczewski,nm0439065
per0004431,Artur Mlodnicki,nm0594863
per0004432,Jerzy Szpunar,nm0844268
per0004433,Wincenty Loskot,nm0521372
per0004434,Marek Dabrowski,nm0196461
per0004435,Wanda Jakubinska,nm0416034
per0004436,Tadeusz Lomnicki,nm0518591
per0004437,Zygmunt Lalek,nm1402665
per0004438,Boguslaw Franc,nm1402116
per0004439,Yevgeniy Maksimov,nm11438573
per0004440,Marianna Strizhenova,nm0064865
per0004441,Rudolf Deyl,nm0223385
per0004442,Jiri Roll,nm3371918
per0004443,Karla Göttlicherová,nm10672840
per0004444,Bohus Hradil,nm0398541
per0004445,Meda Valentová,nm0884403
per0004446,Antonín Hübner,nm3587840
per0004447,Ladislav Navratil,nm0623139
per0004448,Frantisek Holar,nm0389983
per0004449,Alena Vránová,nm0904176
per0004450,Svetla Amortová,nm1080621
per0004451,Antonín Holzinger,nm0392821
per0004452,Anatoli Kerbi,nm1218669
per0004453,Vladimir Feoktistov,nm7455719
per0004454,Yuri Kononov,nm1218679
per0004455,Andrey Tarasov,nm1218846
per0004456,Yuriy Sarantsev,nm0764852
per0004457,Boris Yeliseyev,nm1218383
per0004458,Imre Pongrácz,nm0690418
per0004459,Itala Békés,nm0126766
per0004460,Margit Ladomerszky,nm0480590
per0004461,Juci Komlós,nm0464695
per0004462,Kornélia Sallay,nm0757446
per0004463,Andor Ajtay,nm0015014
per0004464,Éva Ruttkai,nm0752182
per0004465,János Zách,nm0959140
per0004466,Hanna Loránd,nm0521229
per0004467,Katalin Berek,nm0073479
per0004468,Sándor Peti,nm0677508
per0004469,Erzsi Pártos,nm0701693
per0004470,Irina Malikova,nm0539614
per0004471,Vitali Ovanesov,nm0653758
per0004472,Zhanna Balashova,nm4086960
per0004473,Aleksandr Kotov,nm7455501
per0004474,Yulyen Balmusov,nm0050994
per0004475,Ida Turay,nm0876836
per0004476,Edit Hlatky,nm0961091
per0004477,Gyula Gózon,nm0351333
per0004478,István Rozsos,nm0747669
per0004479,László Kabos,nm0434099
per0004480,István Jüstl,nm1305363
per0004481,Gyula Justh,nm0433104
per0004482,Mária Mezei,nm0583784
per0004483,Ella Gombaszögi,nm0326803
per0004484,Vilmos Komlós,nm0464696
per0004485,Viktor Avdyushko,nm0042844
per0004486,Elina Bystritskaya,nm0126454
per0004487,Arkadi Tolbuzin,nm0865889
per0004488,Wladyslaw Woznik,nm0941976
per0004489,Bogdan Niewinowski,nm0631396
per0004490,Janusz Jaron,nm0418806
per0004491,Adam Mikolajewski,nm0586652
per0004492,Wieslaw Wilk,nm1552651
per0004493,Tadeusz Góra,nm1554682
per0004494,Wieslaw Michnikowski,nm0585239
per0004495,Stanislaw Mikulski,nm0586725
per0004496,Leopold R. Nowak,nm0637369
per0004497,Anna Rosiak,nm0742950
per0004498,Zygmunt Nowicki,nm0637445
per0004499,Jerzy Pietraszkiewicz,nm0682895
per0004500,Wladyslaw Walter,nm0910154
per0004501,Valeri Solovtsov,nm0813513
per0004502,V. Gushchinsky,nm0348870
per0004503,Eman Fiala,nm0275558
per0004504,Hana Bauerová,nm1131894
per0004505,Jindrich Havel,nm2171846
per0004506,Ladislav Gzela,nm0350599
per0004507,Nelly Gaierová,nm0301162
per0004508,Frantisek Hanus,nm0361519
per0004509,Vlastimil Brodský,nm0111003
per0004510,Josef Beyvl,nm0080015
per0004511,Eva Jirousková,nm1493112
per0004512,Nina Agapova,nm0012846
per0004513,Anatoliy Ignatyev,nm4380395
per0004514,Kazimierz Sapinski,nm0764587
per0004515,Henryk Borowski,nm0097278
per0004516,Jerzy Kaliszewski,nm0435909
per0004517,Janusz Ziejewski,nm0956180
per0004518,Mieczyslaw Wojnicki,nm0937524
per0004519,Bohdan Ejmont,nm0252236
per0004520,Igor Smialowski,nm0806874
per0004521,Lucjan Dytrych,nm0246062
per0004522,Alfred Lodzinski,nm0517174
per0004523,Kazimierz Wilamowski,nm0928057
per0004524,Jerzy Rakowiecki,nm0707634
per0004525,Jerzy Wasowski,nm0913625
per0004526,Lyle Talbot,nm0847939
per0004527,Jane Darwell,nm0002034
per0004528,Veda Ann Borg,nm0096458
per0004529,Susan Miller,nm0589388
per0004530,Dorothy Devore,nm0222902
per0004531,Margo,nm0546712
per0004532,Ottola Nesmith,nm0626453
per0004533,Walter Abel,nm0008496
per0004534,Wynne Gibson,nm0317224
per0004535,George Humbert,nm0401673
per0004536,Willie Best,nm0079008
per0004537,Pat Flaherty,nm0280900
per0004538,Jean Brooks,nm0112046
per0004539,Gustaw Buszynski,nm0124634
per0004540,Barbara Kostrzewska,nm0467525
per0004541,Waclaw Domieniecki,nm1406409
per0004542,Tadeusz Cygler,nm0194203
per0004543,Halina Billing-Wohl,nm0082451
per0004544,Nina Andrycz,nm0029147
per0004545,Ryszard Barycz,nm0059506
per0004546,Bronislaw Darski,nm0201715
per0004547,Aleksander Gassowski,nm0309372
per0004548,Janusz Warnecki,nm0912381
per0004549,Stanislaw Zelenski,nm0954513
per0004550,Jan Koecher,nm0462708
per0004551,Zenon Burzynski,nm0123866
per0004552,Ludwik Benoit,nm0072250
per0004553,Mikhail Botvinnik,nm4789408
per0004554,Karel Opocenský,nm14421046
per0004555,Robert Wade,nm14421048
per0004556,Ludek Pachman,nm11899400
per0004557,Salo Flohr,nm14421047
per0004558,Sergey Bogomolov,nm1237246
per0004559,Kira Zvorykina,nm14421049
per0004560,Gideon Ståhlberg,nm14421045
per0004561,David Bronshteyn,nm11461429
per0004562,Aleksandr Malyavkin,nm2850352
per0004563,Vsevolod Radikorskiy,nm2849872
per0004564,Tatyana Konyukhova,nm0465450
per0004565,Mikhail Antonevich,nm2850425
per0004566,Boris Kochetov,nm2850571
per0004567,Mikhail Semichastny,nm2850878
per0004568,Grigori Sergeyev,nm2850751
per0004569,Nikolay Dobronravov,nm7498319
per0004570,V. Zotova,nm2850198
per0004571,Lev Frichinsky,nm0294770
per0004572,Yu Sun,nm1521567
per0004573,Peng Hu,nm9014149
per0004574,Lin Li,nm1254043
per0004575,Fei Lu,nm1252270
per0004576,Xiqi Zhang,nm1253883
per0004577,Wande Zhao,nm8838294
per0004578,Ru Liu,nm8996929
per0004579,Feng Wang,nm0910887
per0004580,Jingping Zhang,nm9525291
per0004581,Liankai Xu,nm1253792
per0004582,Jana Dítetová,nm0246817
per0004583,Marta Fricová,nm0555574
per0004584,Miroslav Dolezal,nm0230963
per0004585,Jindra Hermanová,nm0379314
per0004586,Stefan Bulejko,nm1014525
per0004587,Oldrich Lukes,nm0525654
per0004588,Dagmar Appelová,nm0032262
per0004589,Diana Napier,nm0254997
per0004590,Daley Cooper Jr.,nm0177825
per0004591,John Traynor,nm0871517
per0004592,Roy Findlay,nm0277545
per0004593,Harry Milton,nm0590673
per0004594,Arthur Margetson,nm0546657
per0004595,Ivan Wilmot,nm0932846
per0004596,Ambrose Day,nm0206335
per0004597,Gordon James,nm0416529
per0004598,Richard Tauber,nm0851438
per0004599,Joe Roncoroni,nm0739970
per0004600,Jerry Verno,nm0894624
per0004601,Esmond Knight,nm0460874
per0004602,Steffi Duna,nm0241755
per0004603,Konstantin Svetlov,nm0841262
per0004604,Aleksandra Panova,nm0659717
per0004605,Pyotr Kiryutkin,nm0457087
per0004606,Vladimir Ratomskiy,nm0711857
per0004607,Daniil Ilchenko,nm0407597
per0004608,Tamara Nosova,nm0636481
per0004609,Kira Kanaeva,nm0437129
per0004610,Käte Alving,nm0023577
per0004611,Rudolf Fleck,nm2056561
per0004612,Maly Delschaft,nm0217848
per0004613,Peter Lehmbrock,nm0499757
per0004614,Herbert Köfer,nm0477794
per0004615,Maria Loja,nm0518038
per0004616,Friedrich Maurer,nm0561016
per0004617,Peter Petersen,nm0676930
per0004618,Raimund Schelcher,nm0770681
per0004619,Kurt Mikulski,nm0586722
per0004620,Ursula Burg,nm0121125
per0004621,Conrad Pfennig,nm1702785
per0004622,Erich Guertler,nm13158483
per0004623,Kurt-Otto Fritsch,nm0295984
per0004624,Yarodara Nigrim,nm8679106
per0004625,Angela Chiuaru,nm0158443
per0004626,Constantin Mitru,nm0594024
per0004627,Eugenia Popovici,nm0691482
per0004628,Al Ionescu-Ghibericon,nm0409591
per0004629,Marcel Anghelescu,nm0029820
per0004630,A. Pop Martian,nm1616930
per0004631,Nicolae Sireteanu,nm0802793
per0004632,Bob Calinescu,nm0130020
per0004633,Puiu Hulubei,nm6161890
per0004634,Gheorghe Andreescu,nm1884873
per0004635,Marcel Enescu,nm1649742
per0004636,Geo Barton,nm0059145
per0004637,Puiu Dumitrescu,nm8679105
per0004638,Valeriu Buciu,nm2168322
per0004639,Ion Talianu,nm0848068
per0004640,Radu Beligan,nm0067871
per0004641,Maria Voluntaru,nm0901827
per0004642,G. Erazmus,nm0258620
per0004643,Grete Natzler,nm0622462
per0004644,Etha von Storm,nm0903056
per0004645,Sigurd Lohde,nm0517824
per0004646,Franciska Gaal,nm0299898
per0004647,Ludwig Rüth,nm1661586
per0004648,Hans Jaray,nm0418579
per0004649,Imre Ráday,nm0753567
per0004650,Gizi Sárosi,nm2549202
per0004651,Tamás Major,nm0538217
per0004652,Tivadar Uray,nm0881588
per0004653,József Bihari,nm0081976
per0004654,László Ungváry,nm0881235
per0004655,Gyula Benkö,nm0071424
per0004656,László Kozák,nm0469050
per0004657,Hédi Temessy,nm0854590
per0004658,Artúr Somlay,nm0813922
per0004659,Éva Örkényi,nm1103005
per0004660,Lajos Rajczy,nm0707379
per0004661,Tatyana Kanaeva,nm0437131
per0004662,Yu. Parnes,nm8828422
per0004663,Boris Tokarev,nm0006491
per0004664,Barbara Stanwyck,nm0001766
per0004665,Harry Holman,nm0391612
per0004666,J. Farrell MacDonald,nm0531759
per0004667,Charles C. Wilson,nm0933161
per0004668,Rod La Rocque,nm0478942
per0004669,Regis Toomey,nm0867538
per0004670,Warren Hymer,nm0405220
per0004671,Mitchell Lewis,nm0507568
per0004672,James Gleason,nm0322299
per0004673,Spring Byington,nm0001981
per0004674,Ismael Pérez,nm0702186
per0004675,Enriqueta Reza,nm0722074
per0004676,Luis Aceves Castañeda,nm0009735
per0004677,Roberto Cañedo,nm0147436
per0004678,Manuel Dondé,nm0232375
per0004679,Lupe Carriles,nm0140460
per0004680,Arturo Soto Rangel,nm0815495
per0004681,Agustín Fernández,nm0273366
per0004682,Columba Domínguez,nm0231758
per0004683,Rogelio Fernández,nm0273743
per0004684,Leonor Gómez,nm0351155
per0004685,Guillermo Cramer,nm0186153
per0004686,Nikolay Shelyuzhko,nm0791123
per0004687,Yelizaveta Chavdar,nm0154474
per0004688,Vladimir Matveyev,nm0560623
per0004689,Ivan Kuchenko,nm0473668
per0004690,Mariya Litvinenko-Volgemut,nm0514838
per0004691,Ivan Patorzhinsky,nm0665746
per0004692,Konstantin Borodinevskiy,nm3579072
per0004693,Rangel Vulchanov,nm0904401
per0004694,Gancho Ganchev,nm0304110
per0004695,Georgi Banchev,nm0051600
per0004696,Kunka Baeva,nm0046434
per0004697,Lyubomir Bobchevski,nm0090324
per0004698,Ivan Tonev,nm0867188
per0004699,Nadya Stanislavova,nm0822323
per0004700,Assen Milanov,nm0586872
per0004701,Stefan Pejchev,nm0670658
per0004702,Karolina Gancheva,nm0304113
per0004703,Petko Karlukovsky,nm0439717
per0004704,Dimitar Gachev,nm0300455
per0004705,Georgi Radanov,nm0705327
per0004706,Ching Lang,nm1499678
per0004707,Wang Ching Yuang,nm1500921
per0004708,Yang Hsiao Ting,nm1500685
per0004709,Shao-Heng Hsiao,nm1500478
per0004710,Tieng Chih Ching,nm1498758
per0004711,Cheng Pai Yu,nm1500913
per0004712,Yang Weng Yuang,nm1500922
per0004713,Kuang Yu-ho,nm1500919
per0004714,Chang Wang Ching,nm1498756
per0004715,Ying Yu Hung,nm1499410
per0004716,Shao-Ling Cheng,nm1500479
per0004717,La-Peng Cheng,nm1499657
per0004718,Yu-Pao Pang,nm1500918
per0004719,Chi-Ling Yang,nm1498751
per0004720,Ching Shung Chang,nm1498736
per0004721,Lu Yu Ching,nm1498757
per0004722,Hsiao-Ling Cheng,nm1499403
per0004723,Kazimierz Szubert,nm0844296
per0004724,Adolf Dymsza,nm0245931
per0004725,Eugenia Drabik,nm0236584
per0004726,Helena Krzywicka,nm0473100
per0004727,Jolanta Skowronska,nm0806903
per0004728,Waclaw Jankowski,nm0417783
per0004729,Manuela Kiernikówna,nm0452602
per0004730,Zofia Patryn,nm0666015
per0004731,Barbara Halmirska,nm0356855
per0004732,Stanislaw Jaworski,nm0419549
per0004733,Maria Krawczyk-Wazyk,nm0470449
per0004734,M. Platonov,nm0686830
per0004735,Yu. Shestakevska,nm1106379
per0004736,G. Manko,nm0542550
per0004737,Yan Zhang,nm12190773
per0004738,Dezhang Bai,nm1250623
per0004739,Shouwei Zhang,nm12228490
per0004740,Jie Fu,nm1251385
per0004741,Renlin Li,nm1319379
per0004742,Qiang Chen,nm0155350
per0004743,Hua Tian,nm1277698
per0004744,Lin Guan,nm12780049
per0004745,Lu Zhao,nm12780048
per0004746,Nanda De Santis,nm0211472
per0004747,Peppino Spadaro,nm0816528
per0004748,Charles Vanel,nm0889024
per0004749,Saro Urzì,nm0882237
per0004750,Massimo Girotti,nm0320988
per0004751,Natale Cirino,nm0162768
per0004752,Camillo Mastrocinque,nm0557840
per0004753,Saro Arcidiacono,nm0033834
per0004754,Carmelo Olivieri,nm0647089
per0004755,Alfio Macrì,nm0534354
per0004756,Nadia Niver,nm0633134
per0004757,Bernardo Indelicato,nm0408499
per0004758,Jone Salinas,nm0616027
per0004759,Aldo Sguazzini,nm0787008
per0004760,Guido Medici,nm0575589
per0004761,Gualtiero De Angelis,nm0207068
per0004762,Ignazio Balsamo,nm0051110
per0004763,Yelena Shvetsova,nm0796081
per0004764,N. Sokol,nm7424768
per0004765,V. Ryabtseva,nm7403219
per0004766,József Juhász,nm0432099
per0004767,Imre Apáthi,nm0031975
per0004768,Lajos Soós,nm0816454
per0004769,József Vándor,nm0904629
per0004770,Mari Szemes,nm0843946
per0004771,József Képessy,nm0477738
per0004772,István Somló,nm0813926
per0004773,Sándor Deák,nm0223455
per0004774,István Szatmári,nm0843813
per0004775,János Pásztor,nm0701705
per0004776,Evi Rauer,nm1301897
per0004777,Ants Eskola,nm0260663
per0004778,Valentine Tern,nm1847448
per0004779,Franz Malmsten,nm1845557
per0004780,Elmar Kivilo,nm1839910
per0004781,Georg Ots,nm0652968
per0004782,Arnold Kasuk,nm1845374
per0004783,Olev Tinn,nm1846175
per0004784,Ilmar Tammur,nm0848733
per0004785,Luigi Pavese,nm0667611
per0004786,Ciro Berardi,nm0073264
per0004787,Manlio Busoni,nm0124375
per0004788,Dante Maggio,nm0535979
per0004789,Dina Romano,nm0738871
per0004790,Gino Leurini,nm0491471
per0004791,Paolo Ferrara,nm0273998
per0004792,Giorgio Nimmo,nm0632370
per0004793,Idolo Tancredi,nm0849155
per0004794,Checco Durante,nm0243894
per0004795,Ksenia Dzherzhinskaya,nm0246143
per0004796,Valeriya Barsova,nm0058324
per0004797,Elena Ilyashenko,nm0407935
per0004798,Igor Belskiy,nm0069530
per0004799,Vera Davidora,nm0203151
per0004800,Aleksandr Degtyar,nm0214865
per0004801,Larisa Avdeyeva,nm0042829
per0004802,Mikhail Gabovich,nm0300160
per0004803,Tikhon Chernyakov,nm0155975
per0004804,Natasha Zvantseva,nm0958898
per0004805,Mark Reizen,nm0718712
per0004806,Georgi Farmanyants,nm0267716
per0004807,E. Chikvadze,nm0157430
per0004808,Asaf Messerer,nm0582068
per0004809,Ivan Kozlovsky,nm0468928
per0004810,Aleksandr Pirogov,nm0685232
per0004811,Nicolas Koline,nm0464100
per0004812,Hilde Hildebrand,nm0383844
per0004813,Alfons Goldar,nm4037301
per0004814,Conny Heim,nm2259650
per0004815,Fritz Lafontaine,nm0480966
per0004816,Friedl Hardt,nm0362498
per0004817,Friedrich Schütze,nm2183537
per0004818,Georg Hilbert,nm0383793
per0004819,Helga Wiedenbrüg,nm0927280
per0004820,Willy Millowitsch,nm0589865
per0004821,Kurt Bruck Jr.,nm4036966
per0004822,Albert Gallin-Krauss,nm0973175
per0004823,Franz Schneider,nm0773810
per0004824,Jalad Chatterjee,nm0154131
per0004825,Ritwik Ghatak,nm0315547
per0004826,Shanta Devi,nm0222486
per0004827,Shobha Sen,nm0784041
per0004828,Gangapada Basu,nm0060610
per0004829,Sushil Sen,nm0784046
per0004830,Prematosh Roy,nm0747146
per0004831,Shanti Mitra,nm0593964
per0004832,Se-Yong Kim,nm8885349
per0004833,Daehyun Woong,nm12265842
per0004834,Chansook Byun,nm12265838
per0004835,Tian Ki-duk,nm6875475
per0004836,Ye-bong Mun,nm1137415
per0004837,Seung-min Nam,nm2518976
per0004838,Gor Kim,nm12265840
per0004839,Tian Yong-bin,nm6875476
per0004840,Dobo Kim,nm12265839
per0004841,Eun-bae Kim,nm12248766
per0004842,Mook Ohm,nm12265841
per0004843,Eun-gi Dog,nm1641036
per0004844,Tek Sik-jin,nm6875473
per0004845,Kim Yong-bin,nm6875474
per0004846,Jaehyeon Lee,nm12258914
per0004847,Changhwan Jeon,nm12265837
per0004848,Nikolay Grinko,nm0342458
per0004849,France Roche,nm0733932
per0004850,Pierre Mondy,nm0597816
per0004851,Pierre Trabaud,nm0870389
per0004852,Colette Régis,nm0753679
per0004853,Christian Lude,nm0524856
per0004854,Bernard Blier,nm0088396
per0004855,Marcelle Arnold,nm0036548
per0004856,Danièle Delorme,nm0217735
per0004857,Julien Carette,nm0136853
per0004858,Sylvain,nm0843160
per0004859,Michel Nastorg,nm0622041
per0004860,Paul Villé,nm0898416
per0004861,Sophie Leclair,nm0496162
per0004862,Gérard Oury,nm0653620
per0004863,Juliette Gréco,nm0344898
per0004864,Marcel Magnat,nm0536195
per0004865,Arlette Marchal,nm0545349
per0004866,Gustav Püttjer,nm0701296
per0004867,Ralf Siebert,nm4846629
per0004868,Peter Marx,nm0555657
per0004869,Otto Stübler,nm0836103
per0004870,Gerd Frickhöffer,nm0294838
per0004871,Hans Rose,nm1051163
per0004872,Maria Besendahl,nm0078598
per0004873,Hermann Stövesand,nm0836732
per0004874,Albrecht Bethge,nm0079179
per0004875,Edgar Engelmann,nm1148600
per0004876,Annemarie Hase,nm0352037
per0004877,Günter Glaser,nm0321826
per0004878,Evamaria Bath,nm0061073
per0004879,Georg Dücker,nm1870383
per0004880,Hans-Joachim Aderhold,nm3086021
per0004881,Charly Eick,nm3084221
per0004882,Walter Heine,nm3083864
per0004883,Aleksandra Kharitonova,nm0451458
per0004884,Boris Lesovoy,nm4008704
per0004885,Lev Kapustin,nm0438642
per0004886,Mircea Constantinescu,nm0176099
per0004887,Irina Rachiteanu,nm12890630
per0004888,Ion Lucian,nm0524559
per0004889,Fory Etterle,nm0262180
per0004890,Ion Henter,nm4377766
per0004891,Gheorghe Ionescu-Gion,nm0409592
per0004892,George Vraca,nm0903973
per0004893,Graziela Albini,nm0016842
per0004894,Jules Cazaban,nm0147338
per0004895,Sanda Costiniu,nm12890631
per0004896,Grigore Vasiliu-Birlic,nm0890539
per0004897,Stanislaw Winczewski,nm0934640
per0004898,Mieczyslaw Serwinski,nm0785874
per0004899,Ludwik Ruszkowski,nm0751863
per0004900,Karol Chorzewski,nm2945795
per0004901,Józef Pilarski,nm0683318
per0004902,Tadeusz Burnatowicz,nm0122276
per0004903,Helena Buczynska,nm0118844
per0004904,Feliks Zukowski,nm0958548
per0004905,Marian Dabrowski,nm0196462
per0004906,Klemens Puchniewski,nm2945562
per0004907,Marian Gielniewski,nm2946155
per0004908,Leon Pietraszkiewicz,nm0682896
per0004909,Irena Laskowska,nm0489665
per0004910,Wladyslaw Hancza,nm0359449
per0004911,Jean Colin,nm0171502
per0004912,Martyn Green,nm0338139
per0004913,Leslie Phillips,nm0680587
per0004914,John Barclay,nm0054061
per0004915,Elizabeth Paynter,nm0668473
per0004916,Kathleen Naylor,nm0623290
per0004917,Sydney Granville,nm0335764
per0004918,Constance Willis,nm0998535
per0004919,Kenny Baker,nm0048653
per0004920,Gregory Stroud,nm0835149
per0004921,Margarita Sakalis,nm0757061
per0004922,Niyaz Dautov,nm0202463
per0004923,Aleksandra Korvet,nm0466812
per0004924,Aleksandr Matkovsky,nm0559129
per0004925,Zoya Smirnova-Nemirovich,nm0807090
per0004926,Georgiy Kugushev,nm0474011
per0004927,Sergey Dybcho,nm0245605
per0004928,Lihua Ba,nm12184334
per0004929,Jianfu Hou,nm8996928
per0004930,Saisheng Xiong,nm1278031
per0004931,Shu Wang,nm12184333
